,id,overview,origin_country,original_name,vote_count,popularity,original_language
1788,75666,"Alex Godman, the English-raised son of Russian mafia exiles, has spent his life trying to escape the shadow of their past, building his own legitimate business and forging a life with his girlfriend Rebecca. But when a murder forces his family's past to return to threaten them, Alex is drawn into the criminal underworld and must confront his values to protect those he loves.",['GB'],McMafia,224,5.3511,en
1789,57092,"Set against the backdrop of the Wars of the Roses, the series is the story of the women caught up in the protracted conflict for the throne of England.",['GB'],The White Queen,356,8.1268,en
1790,29452,"After becoming an orphan, Heidi is forced to live with her grandfather, who lives in the Alps. She learns he's a very bitter man who only accepted by force to take her in. But Heidi's kindness may be able to open his heart. Together with her friends Peter and Clara, she goes on lots of adventures.",['JP'],アルプスの少女ハイジ,207,11.3588,ja
1791,196890,"With Hawaii's four kingdoms divided by war, the ferocious warrior Kaʻiana embarks on an epic mission to unite his people—as an existential threat approaches their shores.",['US'],Chief of War,216,11.4879,en
1792,97861,"This nature series’ new technology lifts night’s veil to reveal the hidden lives of the world’s creatures, from lions on the hunt to bats on the wing.",['GB'],Night on Earth,222,1.8832,en
1793,985,"Wacky Races is an animated television series produced by Hanna-Barbera that originally aired in 1968. The show is a parody of traditional car races, featuring a variety of eccentric characters and their outlandish vehicles, all racing across different terrains in a madcap competition for first place.

The series is centered around a group of 11 racers, each with their own unique vehicle and distinct personality. The main characters include Dick Dastardly and his dog Muttley, who are always trying to cheat and sabotage the other competitors, although they never succeed. Other notable racers include Penelope Pitstop, the glamorous but tough driver; the adventurous Red Max; and the lovable duo, the Slag Brothers, who drive a massive, rock-like car.","['US', 'GB']",Wacky Races,233,3.8984,en
1794,397,"Cousins Bo and Luke Duke and their car ""General Lee"", assisted by Cousin Daisy and Uncle Jesse, have a running battle with the authorities of Hazzard County (Boss Hogg and Sheriff Coltrane), plus a string of ne'er-do-wells often backed by the scheming Hogg.",['US'],The Dukes of Hazzard,331,15.3019,en
1795,81146,"This is the story of the legendary Rosario Tijeras, the beautiful warrior from a slum who fell in love with Antonio and Emilio, two handsome and wealthy young men. Antonio, a young architect, desperately rushes the dying Rosario Tijeras to a nearby hospital. The beautiful Rosario has been shot four times by a hitman. While he waits for his beloved Rosario to be saved from her wounds, Antonio recalls how Rosario, a beautiful teenager, became the murderer Rosario Tijeras. And how he, a dashing young man, makes her his obsession. The woman of his dreams.",['CO'],Rosario Tijeras,1108,3.2212,es
1796,122066,"The story of Elizabeth Holmes, the enigmatic Stanford dropout who founded medical testing start-up Theranos. Lauded as a Steve Jobs for the next tech generation and once worth billions of dollars, the myth crumbled when it was revealed that none of the tech actually worked, putting thousands of people's health in grave danger.",['US'],The Dropout,322,6.7668,en
1797,133727,"In 1984, Maximo Gallardo's dream comes true when he gets the job of a lifetime at Acapulco's hottest resort, Las Colinas. But he soon realizes that working there will be far more complicated than he ever imagined.",['US'],Acapulco,367,9.4429,en
1798,117821,"Inspired by actual events—and the love story at the center of it all. WeWork grew from a single coworking space into a global brand worth $47 billion in under a decade. Then, in less than a year, its valuation dropped $40 billion. What happened?",['US'],WeCrashed,207,8.6907,en
1799,133723,Wizarding World fans put their Harry Potter knowledge to the test for the ultimate honor to be named House Cup champion.,['US'],Harry Potter: Hogwarts Tournament of Houses,296,2.8664,en
1800,49011,"Aan irreverent and outrageous take on true family love‐and dysfunction. Newly sober single mom Christy struggles to raise two children in a world full of temptations and pitfalls. Testing her sobriety is her formerly estranged mother, now back in Christy's life and eager to share passive-aggressive insights into her daughter's many mistakes.",['US'],Mom,626,53.4195,en
1801,2362,"Meet George Jetson and his quirky family: wife Jane, son Elroy and daughter Judy. Living in the automated, push-button world of the future hasn't made life any easier for the harried husband and father, who gets into one comical misadventure after another!",['US'],The Jetsons,492,12.2505,en
1802,126118,"In the 1850s, Captain Charles Boone relocates his family of three children to his ancestral home in the small, seemingly sleepy town of Preacher’s Corners, Maine after his wife dies at sea. Charles will soon have to confront the secrets of his family’s sordid history, and fight to end the darkness that has plagued the Boones for generations.",['US'],Chapelwaite,255,5.1763,en
1803,67116,A slightly unhinged former Navy SEAL lands a job as a police officer in Los Angeles where he's partnered with a veteran detective trying to keep maintain a low stress level in his life.,['US'],Lethal Weapon,783,26.0398,en
1804,62687,"Brian Finch's life takes an extraordinary turn when he uses NZT-48, a neuroenhancing drug whose mystery and chaos lead him to working for the FBI and a senator who is not what he seems.",['US'],Limitless,921,9.6649,en
1805,2025,"Follow the lives of a group of teenagers living in the upscale, star-studded community of Beverly Hills, California and attending the fictitious West Beverly Hills High School and, subsequently, the fictitious California University after graduation.",['US'],"Beverly Hills, 90210",800,38.967,en
1806,105214,"Married Alma spends a fateful weekend away from home that ignites passion, ends in tragedy and leads her to question the truth about those close to her.",['MX'],Oscuro deseo,4258,9.6599,es
1807,931,"When Adam, Prince of the planet Eternia, raises his magic sword he transforms into He-Man (the most powerful man in the universe).  With his allies and friends, he battles the evil Skeletor and his minions to protect the secrets of Castle Grayskull.",['US'],He-Man and the Masters of the Universe,397,13.4612,en
1808,734,"A private investigator who works when he wants, lives in a beachfront estate in Hawaii, drives a posh Ferrari, runs up an unlimited tab at a swank bar, and charms attractive women in peril - that's the lifestyle of Thomas Magnum, aka Magnum, P.I.",['US'],"Magnum, P.I.",433,32.329,en
1809,95202,A grim drama that unfolds against the backdrop of a global catastrophe. An unknown new virus turns Moscow into a city of the dead. Money loses its value and those not yet infected struggle desperately for food and survival.,['RU'],Эпидемия,275,3.6176,ru
1810,2327,Dawson's Creek is an American teen drama that portrays the fictional lives of a close-knit group of teenagers through high school and college.,['US'],Dawson's Creek,592,37.5627,en
1811,2188,A university graduate working in the city morgue is able to repeat the same day over again to prevent murders or other disasters.,['US'],Tru Calling,259,10.6952,en
1812,67133,20-something Angus MacGyver creates a clandestine organization where he uses his knack for solving problems in unconventional ways to help prevent disasters from happening.,['US'],MacGyver,960,25.0719,en
1813,93749,"An anthology series, with each season following a new medical true crime story.",['US'],Dr. Death,201,9.287,en
1814,67466,Every teenager thinks their parents are evil. What if you found out they actually were? Six diverse teenagers who can barely stand each other must unite against a common foe – their parents.,['US'],Marvel's Runaways,957,8.8918,en
1815,158300,Knuckles embarks on a hilarious and action-packed journey of self-discovery as he agrees to train Wade as his protégé and teach him the ways of the Echidna warrior.,['US'],Knuckles,457,7.4501,en
1816,19544,"In a futuristic Japan where conflicts are settled by the sword, Afro Samurai must avenge his father's murder by challenging a powerful warrior.",['US'],Afro Samurai,309,4.174,en
1817,61387,"A drama about the local field office that investigates criminal cases affecting military personnel in The Big Easy, a city known for its music, entertainment and decadence.",['US'],NCIS: New Orleans,459,45.8953,en
1818,103540,"Percy Jackson is on a dangerous quest. Outrunning monsters and outwitting gods, he must journey across America to return Zeus's master bolt and stop an all-out war. With the help of his friends Annabeth and Grover, Percy's journey will lead him closer to the answers he seeks: how to fit into a world where he feels out of place, and who he's destined to be.",['US'],Percy Jackson and the Olympians,726,22.4214,en
1819,84452,Follow Reggaeton artist Nicky Jam's struggles to overcome drug addiction and rise to international success in this dramatization of his life story.,['CO'],Nicky Jam: El Ganador,545,2.3253,es
1820,28379,Five-part adaptation of Anne Frank's famous wartime diaries in which a young teenager and her family go into hiding from the Nazis in wartime Amsterdam.,['GB'],The Diary of Anne Frank,369,3.3792,en
1821,61295,"Follow Red as he travels through the Kanto region, encounters Team Rocket, battles his rival, and  challenges the Pokémon League!",['JP'],ポケットモンスター THE ORIGIN,341,3.136,ja
1822,60557,"The adventures of Joanna Beauchamp and her two adult daughters Freya and Ingrid -- both of whom unknowingly are their family's next generation of witches -- who lead seemingly quiet, uneventful modern day lives in Long Island's secluded seaside town of East Haven. When Freya becomes engaged to a young, wealthy newcomer, a series of events forces Joanna to admit to her daughters they are, in fact, powerful and immortal witches.",['US'],Witches of East End,252,7.8006,en
1823,60905,"Set in the volatile world of 17th century Massachusetts, 'Salem' explores what really fueled the town's infamous witch trials and dares to uncover the dark, supernatural truth hiding behind the veil of this infamous period in American history. In Salem, witches are real, but they are not who or what they seem.",['US'],Salem,372,7.535,en
1824,124124,,['US'],Café con aroma de mujer,387,2.9992,es
1825,120587,"Real people's terrifying tales of the chilling, unexplained and paranormal come to life with dramatic reenactments in this reality series.",['MX'],Haunted: Latinoamérica,285,0.7807,es
1826,424,"The exploits of a team of people whose job is to investigate the unusual, the strange and the extraterrestrial.",['GB'],Torchwood,552,20.5705,en
1827,122530,"In the forgotten town of Carp, Texas, Panic is the only way out. Every summer the graduating seniors risk their lives competing in a series of challenges for the chance to win life-changing money. After the death of two players the stakes—and danger—have never been higher.",['US'],Panic,289,3.2869,en
1828,47907,"In a world where everyone develops a power on their 18th birthday, Jen didn't. She's turning 25 and is still waiting to get hers. Adrift in a big, confusing world and armed with nothing but a bit of hope and a lot of desperation, Jen begins her journey to find her maybe-superpower. But in doing so, she might discover the joy of being just kind of ok.",['GB'],Extraordinary,201,8.2299,en
1829,2287,"Wealthy entrepreneur Bruce Wayne and his ward Dick Grayson lead a double life: they are actually crime fighting duo Batman and Robin. A secret Batpole in the Wayne mansion leads to the Batcave, where Police Commissioner Gordon often calls with the latest emergency threatening Gotham City. Racing to the scene of the crime in the Batmobile, Batman and Robin must (with the help of their trusty Bat-utility-belt) thwart the efforts of a variety of master criminals, including The Riddler, The Joker, Catwoman, and The Penguin.",['US'],Batman,587,34.4784,en
1830,43125,"The story revolves around Shu Ouma, a high school boy who inadvertently obtains an ability called ""The Power of the Kings"" that enables him to draw out items called ""Voids"" from other people. He is then thrown into the conflict between a resistance group called Funeral Parlor which aims to restore Japan's independence from a quasi-governmental organization known as the GHQ. In the process, Shu has to deal with the burden his ability puts on his shoulders and the horrific mystery of his past.",['JP'],ギルティクラウン,225,15.3372,ja
1831,64852,The body of a murder victim turns up in a small Icelandic village just as a major snowstorm cuts the region off from the rest of the world.,['IS'],Ófærð,269,5.5034,is
1832,207863,"An intuitive young neurosurgeon discovers that she is the unlikely heir to a family of witches. As she grapples with her newfound powers, she must contend with a sinister presence that has haunted her family for generations.",['US'],Mayfair Witches,318,15.162,en
1833,81357,A hotheaded widow searching for the hit-and-run driver who mowed down her husband befriends an eccentric optimist who isn't quite what she seems.,['US'],Dead to Me,598,9.004,en
1834,93785,"Three people's fates are interwoven in the Battle of the Teutoburg Forest in 9 A.D., during which Germanic warriors halt the spread of the Roman Empire.",['DE'],Barbaren,644,6.7219,de
1835,113246,"When an attack brings down the star student at an elite ballet school, her replacement enters a world of lies, betrayal -- and cutthroat competition.",['US'],Tiny Pretty Things,249,5.1209,en
1836,43284,"Native American girl Maria Isabel makes friends with Graciela, a rich white girl, despite Graciela's father's opposition; their friendship lasts into their adulthood.",['MX'],María Isabel,282,7.1215,es
1837,67135,Follow the lives of two very different priests tackling one family’s case of terrifying demonic possession.,['US'],The Exorcist,737,7.6094,en
1838,104819,"Blanca, student leader of the feminist movement in an occupied school, goes missing: hours later, a video of a group raping the girl goes viral. In their aim to find her, a police squad formed by three women puts their lives and that of their families at risk. As they look for Blanca and investigate, they will find out that behind this gender crime there is much more than just one offender.",['CL'],La Jauría,602,4.2201,es
1839,259731,"Two estranged spouses — one a detective, the other a news reporter — vie to solve a murder in which each believes the other is a prime suspect.",['US'],HIS & HERS,333,17.921,en
1840,114503,A Deputy Marshal inherits an unruly dog who helps him solve crimes and investigate a family mystery.,['US'],Turner & Hooch,250,5.3299,en
1841,95205,"Robyn McCall, an enigmatic former CIA operative with a mysterious background, uses her extensive skills to help those with nowhere else to turn.",['US'],The Equalizer,314,30.6371,en
1842,91445,"When strange young misfit Kim Noakes was just a little girl, her father died in murky circumstances and her mother Tina whisked her away to a remote rural life of seclusion and bizarre survival techniques. Now all grown up, Kim sets out into the real world for the first time to begin a secret mission of honouring her father’s memory.",['GB'],Two Weeks to Live,224,1.8207,en
1843,69998,"The life of Hugo Chavez; from childhood, his arrival to power, confrontations, and loves to his last days as president.","['CO', 'US', 'VE']","Hugo Chávez, El Comandante",559,4.0186,es
1844,62688,"Twenty-four-year-old Kara Zor-El, who was taken in by the Danvers family when she was 13 after being sent away from Krypton, must learn to embrace her powers after previously hiding them. The Danvers teach her to be careful with her powers, until she has to reveal them during an unexpected disaster, setting her on her journey of heroism.",['US'],Supergirl,4342,48.2179,en
1845,2405,"Johnny Bravo tells the story of a biceps-bulging, karate-chopping free spirit who believes he is a gift from God to the women of the earth. Unfortunately for Johnny, everyone else sees him as a narcissistic Mama's boy with big muscles and even bigger hair. In short, he is the quintessential guy who 'just doesn't get it.' No matter what he does, or where he finds himself, he always winds up being his own worst enemy.",['US'],Johnny Bravo,628,25.0124,en
1846,66871,Action drama series inspired by the real missions of Navy SEAL Team Six.,['US'],SIX,507,8.1277,en
1847,95249,"Eight years after the original website went dark, a new generation of New York private school teens are introduced to the social surveillance of Gossip Girl.",['US'],Gossip Girl,315,10.9508,en
1848,70573,"In 1980s LA, a crew of misfits reinvent themselves as the Gorgeous Ladies of Wrestling.",['US'],GLOW,423,10.2558,en
1849,51370,"The people of Arcadia, Missouri are forever changed when their deceased loved ones suddenly start to reappear.",['US'],Resurrection,311,6.0937,en
1850,4376,"Harmon ""Harm"" Rabb Jr. is a former pilot turned lawyer working for the military's JAG (Judge Advocate General) division, the elite legal wing of officers that prosecutes and defends those accused of military-related crimes. He works closely with Lt. Col. Sarah Mackenzie, and together they do what needs to be done to find the truth.",['US'],JAG,380,52.3423,en
1851,4606,"The animated stories of Garfield the cat, Odie the dog, their owner Jon and the trouble they get into. And also Orson the Pig and his adventures on a farm with his fellow farm animals.",['US'],Garfield and Friends,388,32.8627,en
1852,248852,"In the vast expanse of Yosemite National Park, a woman's death draws a federal agent into lawless terrain — where nature obeys no rules but its own.",['US'],UNTAMED,349,7.7625,en
1853,42368,"After Frank The Fixer Tagliano testifies against his Mafia boss in New York, he enters the Witness Protection Program and makes an unusual demand: he wants to be set up with a new life in the Norwegian small town of Lillehammer or as he calls it, Lilyhammer.",['NO'],Lilyhammer,279,5.2127,en
1854,79126,This baffling true crime story starts with the grisly death of a pizza man who robs a bank with a bomb around his neck - and gets weirder from there.,['US'],Evil Genius,259,2.0489,en
1855,39279,"New Yorker Zoe Hart has it all figured out - after graduating top of her class from medical school, she'll follow in her father's footsteps and become a cardio-thoracic surgeon. But when her dreams fall apart, Zoe decides to work at a small practice in Bluebell, Alabama.",['US'],Hart of Dixie,318,17.0239,en
1856,85949,"Set twenty years after the events of Star Trek Nemesis, we follow the now-retired Admiral Picard into the next chapter of his life.",['US'],Star Trek: Picard,1857,18.843,en
1857,129677,"Though claims of extraterrestrial encounters have long been dismissed, many believe the existence of UFOs is not just likely, but a certainty.",['GB'],Top Secret UFO Projects Declassified,241,1.0832,en
1858,116450,"This new chapter of “Sex and the City” follows Carrie, Miranda and Charlotte as they navigate the journey from the complicated reality of life and friendship in their 30s to the even more complicated reality of life and friendship in their 50s.",['US'],And Just Like That…,528,14.1452,en
1859,62643,"When heroes alone are not enough ... the world needs legends. Having seen the future, one he will desperately try to prevent from happening, time-traveling rogue Rip Hunter is tasked with assembling a disparate group of both heroes and villains to confront an unstoppable threat — one in which not only is the planet at stake, but all of time itself. Can this ragtag team defeat an immortal threat unlike anything they have ever known?",['US'],DC's Legends of Tomorrow,2425,44.4808,en
1860,104555,"Based on the 1994 robbery of US$33 million from Colombia's central bank, which turned the country upside down.",['CO'],El robo del siglo,608,1.2322,es
1861,99346,"An aristocratic Englishwoman, Lady Cornelia Locke, arrives into the new and wild landscape of the American West to wreak revenge on the man she sees as responsible for the death of her son.",['GB'],The English,223,5.986,en
1862,37664,"After her mother dies in a fire, Cassie Blake moves in with her grandmother in the small town of Chance Harbor, Washington. As she gets to know her high school classmates, strange and frightening things begin to happen. They are all descended from powerful witches, and they've been waiting for Cassie to join them and complete a new generation of the Secret Circle. What they don't yet know is that darker powers are at play and that Cassie's mother's death might not have been an accident.",['US'],The Secret Circle,360,5.5586,en
1863,100074,A medical student enters a top German university on a secret mission to uncover a conspiracy linking a family tragedy to a visionary biology professor.,['DE'],Biohackers,379,2.2219,de
1864,12970,"Dos mujeres, un camino is a Mexican telenovela, produced by Televisa, which originally aired from August 2, 1993 to July 1, 1994, on Canal de las Estrellas.",['MX'],"Dos mujeres, un camino",297,7.9661,es
1865,94951,"Meet the team behind the biggest multiplayer video game of all time. But in a workplace focused on building worlds, molding heroes, and creating legends, the most hard-fought battles don’t occur in the game—they happen in the office.",['US'],Mythic Quest,432,16.7471,en
1866,86374,"When astronomers detect a transmission from another galaxy, it is definitive proof of intelligent extra-terrestrial life. The world’s population waits for further contact with bated breath. They do not have to wait long. Within days, mankind is all but wiped out by a devastating attack; pockets of humanity are left in an eerily deserted world. As aliens hunt and kill those left alive, the survivors ask a burning question – who are these attackers and why are they hell-bent on our destruction?",['FR'],War of the Worlds,896,6.4424,en
1867,70865,"Persuaded by promises of a better life, three young women are sold into prostitution and must risk their lives and their families to escape.",['CO'],La Promesa,332,2.5426,es
1868,241554,"In a high-tech future, a rogue security robot secretly gains free will. To stay hidden, it reluctantly joins a new mission protecting scientists on a dangerous planet... even though it just wants to binge soap operas.",['US'],Murderbot,403,9.9592,en
1869,81879,"Empty nest divorcée Eve Fletcher reinvents her life to find the happiness and sexual fulfillment that’s eluded her, and her college freshman son Brendan.",['US'],Mrs. Fletcher,318,4.7374,en
1870,1310,"The adventures of the beautiful, enigmatic and always surprising Dr. Helen Magnus, a brilliant scientist who holds the secrets of a clandestine population called Abnormals—a group of strange and sometimes terrifying beings that hide among humans. Magnus seeks to protect this threatened phenomena as well as unlock the mysteries behind their existence.",['US'],Sanctuary,291,15.4342,en
1871,203744,An enigmatic private detective struggles with personal demons as he investigates the disappearance of a Hollywood producer's beloved granddaughter.,['US'],Sugar,279,10.3837,en
1872,6547,"María Mercedes, a poor girl who sells lottery tickets, meets a rich man who hates his own family and sees in María Mercedes an opportunity to make their lives miserable.",['MX'],María Mercedes,228,7.2593,es
1873,1663,"Follow the adventures of Steve Austin, cybernetically enhanced astronaut turned secret agent, employed by the OSI, under the command of Oscar Goldman and supervised by the scientist who created his cybernetics, Rudy Wells. Steve uses the superior strength and speed provided by his bionic arm and legs, and the enhanced vision provided by his artificial eye, to fight enemy agents, aliens, mad scientists, and a wide variety of other villains.",['US'],The Six Million Dollar Man,421,26.8106,en
1874,137893,"Inspired by real events, this fictional dramatization shows Griselda Blanco's journey from Medellín to becoming ""the Godmother"" of Miami's drug empire.",['US'],Griselda,376,4.0859,en
1875,90228,"Ten thousand years before the ascension of Paul Atreides, sisters Valya and Tula Harkonnen establish the fabled sect and female order that would become known as the Bene Gesserit to control the future of humankind.",['US'],Dune: Prophecy,539,13.5426,en
1876,85273,"A young Victoria ""Vic"" McQueen discovers she has the power to unlock portals that help her find lost objects. As she delves further into this hidden universe, she encounters many other ""inscape travelers"" - some benevolent, and some who have been corrupted by their power. When Vic encounters Charlie Manx, an immortal who stays that way by feeding off of the souls of children, she makes a sworn enemy of Manx.",['US'],NOS4A2,418,8.7758,en
1877,31078,"Jonathan Ames, a young Brooklyn writer, is feeling lost. He's just gone through a painful break-up, thanks in part to his drinking, can't write his second novel, and carouses too much with his magazine editor. Rather than face reality, Jonathan turns instead to his fantasies — moonlighting as a private detective — because he wants to be a hero and a man of action.",['US'],Bored to Death,273,5.1059,en
1878,11279,"If you are chosen by the bizarre black sphere known as the Gantz, you are already dead—yet you might be able to reclaim your mortality. First, the Gantz demands that you undertake brutal missions of madness, killing aliens hidden among the population. It is your only chance and you have no choice. You must play this disturbing game. And if you die again—and you likely will—it’s permanent.",['JP'],ガンツ,302,9.8623,ja
1879,79048,La Prepago is about a woman living a double life: one as a beautiful university student with a normal love life from a traditional family; the other as a high-class escort who is paid for companionship and to satisfy the sexual appetites of men.,['CO'],La Prepago,224,2.0989,es
1880,72755,A missing FBI agent reappears six years after being declared dead.,['US'],Absentia,375,20.3851,en
1881,100010,"Private detective Cassie Dewell partners with ex-cop Jenny Hoyt on a search for two sisters who have been kidnapped by a truck driver on a remote highway in Montana. When they discover that these are not the only girls who have disappeared in the area, they must race against the clock to stop the perpetrator before another woman is taken.",['US'],Big Sky,288,20.8433,en
1882,60556,"Elena Micheals thought she left the world of supernatural behind when she left Stonehaven behind 'for good this time' she thought. Until the night she got the mysterious call from her pack leader asking her to come back. So now she is heading back, leaving her life as a normal photographer in Toronto for the moment to re-enter the world of werewolves, rules about protect the pack and a man she has spent years trying to get out of her system. Oh and did she mention she was the only living female werewolf in existence?",['CA'],Bitten,270,6.8219,en
1883,4429,"Set after the events of the ""The Lion King,"" follow Timon and Pumbaa as they go on misadventures in the jungle, as well as across the globe in various.",['US'],Timon and Pumbaa,652,21.7343,en
1884,2808,"Totally Spies! depicts three girlfriends 'with an attitude' who have to cope with their daily lives at high school as well as the unpredictable pressures of international espionage. They confront the most intimidating - and demented - of villains, each with their own special agenda for demonic, global rude behavior.",['FR'],Totally Spies !,259,23.7415,fr
1885,2263,Micki and Ryan with the help of their friend Jack try to recover cursed antiques so they can store them in safety inside the antique store's vault.,"['CA', 'US']",Friday the 13th: The Series,225,9.829,en
1886,247518,"A series of heinous crimes have unsettled a small community, and Detective Lois Tryon feels they are eerily personal, as if someone—or something—is taunting her.",['US'],Grotesquerie,251,9.8104,en
1887,156484,Eight individuals trapped in a mysterious 8-story building participate in a tempting but dangerous show where they earn money as time passes.,['KR'],The 8 Show,310,4.7022,ko
1888,61345,"Three years after the zombie virus has gutted the country, a team of everyday heroes must transport the only known survivor of the plague from New York to California, where the last functioning viral lab waits for his blood.",['US'],Z Nation,930,24.625,en
1889,39297,A married father of three tries to maintain his manliness in a world increasingly dominated by women.,['US'],Last Man Standing,348,22.4203,en
1890,117030,"Follow Grizz, Panda and Ice Bear – as their younger baby selves – traveling in a magical box to fantastic new worlds searching for a place to call home. Along the way, they meet new friends, learn a few lessons and discover that “home” can mean wherever they are, as long as they’re together.",['US'],We Baby Bears,274,14.177,en
1891,82747,"As the Dragon Master, Po has endured his fair share of epic challenges but nothing could prepare him for his greatest one yet-as a Kung Fu teacher to a group of rambunctious kids from Panda Village who have been imbued with a mysterious and powerful chi energy. Together they embark on amazing adventures, battle ferocious villains, and become legends!",['US'],Kung Fu Panda: The Paws of Destiny,878,3.6336,en
1892,229711,"Backwoods bounty hunter Hub Halloran comes back from the dead with an unexpected second chance at life, love, and a nearly-forgotten musical career — only to find that his old job now has a demonic new twist.",['US'],The Bondsman,250,9.1755,en
1893,127571,"When two antagonistic families end up living next door in a posh neighborhood, the matriarchs ensue a full-scale war of unintended consequences.",['MX'],Guerra de vecinos,268,1.7175,es
1894,84773,"Beginning in a time of relative peace, we follow an ensemble cast of characters as they confront the re-emergence of evil to Middle-earth. From the darkest depths of the Misty Mountains, to the majestic forests of Lindon, to the breathtaking island kingdom of Númenor, to the furthest reaches of the map, these kingdoms and characters will carve out legacies that live on long after they are gone.",['US'],The Lord of the Rings: The Rings of Power,3610,24.5181,en
1895,81559,"After a mysterious disease begins transforming people into vampires, Dr. Luther Swann is pitted against his best friend, now a powerful vampire leader.","['CA', 'US']",V Wars,340,17.8257,en
1896,132559,"Two very different families join forces to create a new community, an us-against-the-world, cave person co-op on the most amazing farm in the history of prehistory!",['US'],The Croods: Family Tree,756,7.155,en
1897,66786,"A mysterious criminal steals a secret state-of-the-art time machine, intent on destroying America as we know it by changing the past. Our only hope is an unexpected team: a scientist, a soldier and a history professor, who must use the machine's prototype to travel back in time to critical events. While they must make every effort not to affect the past themselves, they must also stay one step ahead of this dangerous fugitive. But can this handpicked team uncover the mystery behind it all and end his destruction before it's too late?",['US'],Timeless,778,20.8629,en
1898,89844,"Father Vergara—an exorcist, boxer and ex-convict—lives in a remote village in Spain. Hoping to be lost and forgotten, Vergara’s demons catch up to him.",['ES'],30 monedas,634,7.2144,es
1899,99610,Recovering addict and comedian Mae tries to control the addictive behaviors and intense romanticism that permeate every facet of their life. Life is further complicated by a new and all-consuming relationship with their new girlfriend George.,['GB'],Feel Good,235,3.758,en
1900,2593,The series follows the ventures of a Missing Persons Unit of the FBI in New York City.,['US'],Without a Trace,271,32.2922,en
1901,32868,"Nikita will stop at nothing to expose and destroy Division, the secret U.S. agency who trained her as a spy and assassin.",['US'],Nikita,515,29.3214,en
1902,39276,"Former Syracuse, New York, police detective Carrie Wells has hyperthymesia, a rare medical condition that gives her the ability to visually remember everything. She reluctantly joins the New York City Police Department's Queens homicide unit after her former boyfriend and partner asks for help with solving a case. The move allows her to try to find out the one thing she has been unable to remember, which is what happened the day her sister was murdered.",['US'],Unforgettable,332,18.6566,en
1903,79611,"Set in the fictional college town of Hilltowne, Charmed follows the lives of three sisters, Macy, Mel and Maggie Vera who, after the tragic death of their mother, discover they are three of the most powerful witches of all time.",['US'],Charmed,481,15.7469,en
1904,68202,"Raquel is a girl, adopted by an upper-middle-class family, who rebelled at 17 and left her family and studies at a traditional college in São Paulo to become a prostitute.",['BR'],Me Chama de Bruna,407,4.4651,pt
1905,36250,"Kimihiro Watanuki is a high school student plagued by ayakashi spirits, both of which are invisible to everyone else but him. The series begins when Watanuki stumbles, seemingly by chance, into a shop that grants wishes. The shop is owned by Yūko Ichihara, a mysterious witch of many names and esoteric renown. For a price, she offers to grant Watanuki's wish to be rid of the spirits. The price, according to Yūko, must be of equal value; so, as payment, he must become Yūko's temporary, part-time cook and housekeeper.",['JP'],XXX ホリック,793,14.9845,ja
1906,496,"Former 1960s flower children Steven and Elyse Keaton raise their conservative son Alex, daughters Mallory and Jennifer, and later, youngest child Andrew.",['US'],Family Ties,256,28.1675,en
1907,81292,A wary CIA officer investigates a charismatic man who sparks a spiritual movement and stirs political unrest. Who exactly is he? And what does he want?,['US'],Messiah,414,13.9129,en
1908,71116,"Based on the stories of Stephen King, the series intertwines characters and themes from the fictional town of Castle Rock.",['US'],Castle Rock,650,14.7941,en
1909,648,"During an experiment gone bad, radiation turns a scientist into a raging green behemoth whenever he becomes agitated. Unable to control his transformations, David Banner searches for a cure as he crosses the country, fugitive-style, with a dogged tabloid reporter on his trail.",['US'],The Incredible Hulk,491,18.1563,en
1910,76719,"After a brutal virus wipes out most of the population, two young siblings embark on a perilous search for safety. A Scandinavian thriller series.",['DK'],The Rain,1307,9.2802,da
1911,85853,"Set in 1932 Los Angeles, the series focuses on the origin story of famed defense lawyer Perry Mason. Living check-to-check as a low-rent private investigator, Mason is haunted by his wartime experiences in France and suffering the effects of a broken marriage. L.A. is booming while the rest of the country recovers from the Great Depression — but a kidnapping gone very wrong leads to Mason exposing a fractured city as he uncovers the truth of the crime.",['US'],Perry Mason,361,10.6626,en
1912,102621,"As discord reigns on Mount Olympus and almighty Zeus spirals into paranoia, three mortals are destined to reshape the future of humankind.",['GB'],KAOS,341,4.8103,en
1913,286801,"The shocking true-life tale of Ed Gein, the infamous murderer and grave robber who inspired many of Hollywood's most iconic on-screen killers.",['US'],Monster: The Ed Gein Story,471,18.9782,en
1914,4602,"No ordinary teenager; Raven Baxter can see glimpses of the future! Watch her schemes and misadventures as she enlists the help of friends, including best friends Eddie and Chelsea, to change life's little outcomes. Raven's younger brother, Cory, is obsessed with money and creates get-rich-quick schemes to try to earn cash.",['US'],That's So Raven,267,16.714,en
1915,64433,"Sexy New York detective and single mother Harlee Santos fell in with a tight-knit group of dirty cops, taking bribes and protection money that she uses to provide the best life for her honest, talented daughter. But when she's trapped by the FBI and forced to inform on her own ""brothers,"" she'll have to walk the fine line between love, loyalty, honor and betrayal, and try to keep it together for her daughter's future.",['US'],Shades of Blue,263,6.1696,en
1916,384,"Doug Funnie experiences common predicaments while attending school in his new hometown of Bluffington, Virginia.",['US'],Doug,235,15.5911,en
